time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
4.69,-962.782,186.151,-113.092,987.113,121.28,77.25
4.72,-975.793,194.158,-81.066,998.219,112.66,77.83
4.75,-964.784,222.181,-6.005,990.055,91.55,77.03
4.77,-961.781,237.193,-45.037,991.621,100.75,75.91
4.8,-975.793,266.216,-45.037,1012.458,99.07,73.19
4.83,-943.767,245.199,-41.033,975.962,107.66,74.75
4.86,-967.786,244.198,-76.062,1001.014,107.3,75.2
4.89,-958.779,220.179,7.006,983.761,88.18,77.06
4.91,-985.801,193.157,-4.003,1004.554,91.19,78.91
4.94,-989.804,214.174,25.02,1013.02,81.59,76.71
4.97,-981.798,282.229,10.008,1021.607,87.97,73.95
5,-977.794,231.188,-17.014,1004.898,94.21,76.66
5.03,-1015.825,199.162,-86.07,1038.737,113.37,77.94
5.05,-1005.817,221.18,-24.02,1030.129,96.2,77.53
5.08,-1029.837,203.165,39.032,1050.411,79.12,78.64
5.11,-1036.842,198.161,-28.023,1055.981,98.05,79.08
5.14,-999.812,204.166,-90.073,1024.413,117.08,78.81
5.17,-1020.829,163.133,-120.098,1040.734,126.36,78.78
5.19,-1028.836,193.157,-74.06,1049.427,110.98,78.63
5.22,-978.795,214.174,41.033,1002.793,79.15,77.44
5.25,-1013.824,233.189,36.029,1040.92,81.22,76.9
5.28,-1012.823,227.185,2.002,1037.992,101.16,76.92
5.3,-963.783,201.163,-107.087,990.36,118.03,76.7
5.33,-996.81,171.139,-100.081,1016.334,120.32,78.75
5.36,-1022.831,158.128,-11.009,1035.041,93.98,81.19
5.39,-1019.829,195.159,1.001,1038.334,89.71,79.17
5.42,-959.78,201.163,-37.03,981.333,100.43,77.97
5.44,-989.804,197.16,-83.067,1012.662,112.85,77.8
5.47,-1022.831,221.18,-73.059,1049.019,109.51,77.93
5.5,-999.812,140.114,-22.018,1009.822,92.05,82.02
5.53,-1012.823,210.171,31.025,1034.864,81.6,78.15
5.56,-998.812,173.141,-134.109,1022.54,127.76,77.63
5.58,-990.805,163.133,-146.119,1014.72,131.85,77.54
5.61,-989.804,162.132,-111.09,1009.128,112.08,79.06
5.64,-987.803,215.175,-65.053,1013.058,106.82,77.18
5.67,-993.807,231.188,-45.037,1021.337,101.02,76.67
5.7,-969.788,198.161,-41.033,990.677,101.7,78.21
5.72,-966.785,199.162,-103.084,992.454,117.37,76.94
5.75,-1018.828,137.111,-107.087,1033.575,127.99,80.31
