time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
7.88,-1015.825,116.094,-25.02,1022.744,102.16,83.33
7.9,-1012.823,115.094,-33.027,1019.876,106.01,83.26
7.93,-1012.823,111.09,-19.015,1019.074,99.98,83.79
7.96,-1007.819,109.089,-27.022,1014.066,103.91,83.64
7.99,-1006.818,110.089,-30.024,1013.264,105.26,83.53
8.02,-1004.816,108.088,-30.024,1011.059,105.52,83.63
8.04,-1008.82,110.089,-32.026,1015.314,106.22,83.52
8.07,-1014.825,111.09,-36.029,1021.522,107.97,83.44
8.1,-1015.825,114.093,-35.028,1022.812,107.07,83.3
8.13,-1014.825,112.091,-27.022,1021.354,103.91,83.63
8.16,-1013.824,111.09,-36.029,1020.528,107.03,83.46
8.18,-1011.822,113.092,-37.03,1018.796,108.13,83.29
8.21,-1012.823,107.087,-32.026,1018.972,106.65,83.7
8.24,-1006.818,111.09,-31.025,1013.403,105.6,83.46
8.27,-1007.819,111.09,-43.035,1014.836,111.18,83.3
8.3,-1011.822,115.094,-40.033,1019.133,109.18,83.13
8.32,-1011.822,117.095,-38.031,1019.285,107.99,83.06
8.35,-1009.82,111.09,-43.035,1016.824,111.18,83.27
8.38,-1008.82,114.093,-47.038,1016.34,112.41,83.03
8.41,-1011.822,112.091,-31.025,1018.485,105.47,83.44
8.44,-1012.823,111.09,-28.023,1019.282,104.16,83.55
8.46,-1012.823,111.09,-26.021,1019.229,111.97,83.03
8.49,-1014.825,113.092,-40.033,1021.891,109.49,83.26
8.52,-1016.826,115.094,-42.034,1024.182,110.06,83.13
8.55,-1011.822,116.094,-36.029,1019.098,107.24,83.15
8.57,-1012.823,114.093,-34.028,1019.797,106.61,83.3
8.6,-1014.825,116.094,-32.026,1021.945,105.42,83.23
8.63,-1010.821,115.094,-33.027,1017.889,106.01,83.24
8.66,-1013.824,117.095,-30.024,1021.005,104.87,83.42
8.69,-1019.829,112.091,-14.011,1026.066,103.07,83.56
8.71,-1014.825,113.092,-20.016,1021.303,100.04,83.54
8.74,-1015.825,116.094,-23.019,1022.697,101.21,83.35
8.77,-1011.822,115.094,-31.025,1018.819,105.09,83.28
8.8,-1010.821,112.091,-33.027,1017.553,107.76,83.89
8.82,-1014.825,106.086,-35.028,1020.955,108.27,83.72
8.85,-1013.824,105.085,-35.028,1019.857,108.43,83.76
8.88,-1012.823,108.088,-38.031,1019.284,109.38,83.55
8.91,-1011.822,110.089,-36.029,1018.431,108.12,83.47
8.94,-1008.82,112.091,-39.032,1015.778,109.2,83.29
8.97,-1007.819,118.096,-37.03,1015.39,107.41,83
8.99,-1005.817,114.093,-35.028,1012.873,107.96,83.66
9.02,-1010.821,105.085,-36.029,1016.908,107.45,83.8
9.05,-1014.825,114.093,-35.028,1021.818,107.07,83.29
9.08,-1014.825,113.092,-35.028,1021.707,107.21,83.35
9.1,-1011.822,113.092,-38.031,1018.833,108.59,83.27
9.13,-1012.823,114.093,-56.046,1020.769,116.77,82.95
9.16,-1010.821,114.093,-40.033,1018.027,109.33,83.18
9.19,-1012.823,108.088,-37.03,1019.247,108.91,83.56
9.22,-1012.823,110.089,-38.031,1019.498,109.06,83.44
9.24,-1013.824,111.09,-34.028,1020.459,107.03,83.46
9.27,-1012.823,107.087,-28.023,1018.854,104.66,83.76
9.3,-1012.823,110.089,-36.029,1019.425,108.12,83.48
9.33,-1015.825,113.092,-36.029,1022.736,107.67,83.23
9.36,-1007.819,112.091,-53.043,1015.42,109.2,83.28
